q_A^-1,intensity,sigma,intensity_fit
1.350595900886817843e-02,1.076609716415405273e+02,1.686056013776469076e+00,1.033956966569639633e+02
1.374557095146680674e-02,1.013079967498779297e+02,1.573321898682847442e+00,1.001760121477684748e+02
1.398943389786295836e-02,9.532698440551757812e+01,1.468640911839816487e+00,9.905672609084267322e+01
1.423762326597232709e-02,8.969438171386718750e+01,1.371388634599753020e+00,9.327835448988687972e+01
1.449021581171507089e-02,8.438879394531250000e+01,1.280977545822092223e+00,8.315696570239592234e+01
1.474728965275358059e-02,7.939075469970703125e+01,1.196859318802300232e+00,7.527377175997563086e+01
1.500892429265147411e-02,7.468242645263671875e+01,1.118552487802315865e+00,7.348437229481454835e+01
1.527520064546111778e-02,7.024747276306152344e+01,1.045607981523376973e+00,7.354524244264482036e+01
1.554620106074739751e-02,6.607078933715820312e+01,9.776283246271464389e-01,6.933585950317953461e+01
1.582200934905544226e-02,6.213841629028320312e+01,9.142627985671023527e-01,6.130020095606348463e+01
1.610271080783016659e-02,5.843725013732910156e+01,8.551989264828516735e-01,5.500354664975422736e+01
1.638839224779563980e-02,5.495496749877929688e+01,8.001402731940877588e-01,5.373034086478637761e+01
1.667914201980251476e-02,5.167999839782714844e+01,7.488572633871787287e-01,5.420723442205780884e+01
1.697505004215169727e-02,4.860122489929199219e+01,7.010793810860396214e-01,5.142612414339832583e+01
1.727620782840279950e-02,4.570810127258300781e+01,6.566132039931904529e-01,4.531635018340953280e+01
1.758270851567595924e-02,4.299045944213867188e+01,6.152157735283181328e-01,4.027877772145636470e+01
1.789464689345575052e-02,4.043850326538085938e+01,5.767046001210509587e-01,3.921316035012898737e+01
1.821211943290607788e-02,3.804286956787109375e+01,5.408781131648620066e-01,3.987525204026231762e+01
1.853522431670525869e-02,3.579442977905273438e+01,5.075419952606138319e-01,3.817058248937421894e+01
1.886406146941029330e-02,3.368445587158203125e+01,4.765584976778657333e-01,3.356423608382922907e+01
1.919873258835989166e-02,3.170453262329101562e+01,4.477174301016176305e-01,2.960155289552623969e+01
1.953934117512577326e-02,2.984656715393066406e+01,4.208791777060995054e-01,2.882033973756107770e+01
1.988599256752190611e-02,2.810286140441894531e+01,3.959355807841212216e-01,2.938905711337469739e+01
2.023879397218167342e-02,2.646604919433593750e+01,3.726990361313041178e-01,2.824743064598304798e+01
2.059785449771293214e-02,2.492912101745605469e+01,3.510304133180182640e-01,2.503698801697903420e+01
2.096328518844138566e-02,2.348549270629882812e+01,3.309379979635063695e-01,2.194495821767134913e+01
2.133519905875250547e-02,2.212895584106445312e+01,3.122068937920013387e-01,2.122676065575539894e+01
2.171371112804276401e-02,2.085369491577148438e+01,2.947795600337171917e-01,2.180969474900885885e+01
2.209893845629094800e-02,1.965427780151367188e+01,2.785652020216160540e-01,2.090251429224355917e+01
2.249100018026054665e-02,1.852567100524902344e+01,2.634620113893320070e-01,1.868321924596348538e+01
2.289001755034435551e-02,1.746324157714843750e+01,2.493812533481303551e-01,1.645538023997749022e+01
2.329611396806288703e-02,1.646265983581542969e+01,2.362554769537100197e-01,1.565979605977506139e+01
2.370941502422790198e-02,1.551999664306640625e+01,2.240907735822416647e-01,1.623007521283344801e+01
2.413004853778307271e-02,1.463161087036132812e+01,2.127830863713164600e-01,1.549770165097186769e+01
2.455814459533374114e-02,1.379417037963867188e+01,2.022592729062440420e-01,1.391318009657718235e+01
2.499383559137794211e-02,1.300464248657226562e+01,1.924794530430456174e-01,1.240778799808252231e+01
2.543725626925121344e-02,1.226020431518554688e+01,1.833754520007636613e-01,1.156468828073826316e+01
2.588854376279775202e-02,1.155826568603515625e+01,1.750527438652865753e-01,1.208990321302738380e+01
2.634783763878096111e-02,1.089640998840332031e+01,1.673544362250930784e-01,1.149094008275594092e+01
2.681527994004637844e-02,1.027244377136230469e+01,1.602395934060052429e-01,1.035641960078755730e+01
2.729101522945025227e-02,9.684238433837890625e+00,1.536403159320088863e-01,9.344070089150383396e+00
2.777519063456760501e-02,9.129894256591796875e+00,1.477161750092893522e-01,8.555836769839643807e+00
2.826795589319353735e-02,8.607534408569335938e+00,1.422030597599015234e-01,8.996270627037771916e+00
2.876946339965144941e-02,8.115383148193359375e+00,1.371644520787456134e-01,8.539674598337803957e+00
2.927986825192328488e-02,7.651824951171875000e+00,1.324961766105205441e-01,7.706268334599047698e+00
2.979932829961547472e-02,7.215225219726562500e+00,1.281940553236088909e-01,7.024954398171008307e+00
3.032800419277615483e-02,6.804080963134765625e+00,1.242500697544447058e-01,6.345627210010684749e+00
3.086605943157845824e-02,6.416864395141601562e+00,1.206202941925352407e-01,6.686468943266260290e+00
3.141366041688492539e-02,6.052206039428710938e+00,1.172363179567103009e-01,6.384117848628658720e+00
3.197097650170950545e-02,5.708778381347656250e+00,1.141534312203316970e-01,5.731672554664442032e+00
3.253818004359197713e-02,5.385280609130859375e+00,1.112424286398292356e-01,5.298590042886237583e+00
3.311544645790212571e-02,5.080493927001953125e+00,1.087453977115238613e-01,4.698329866528773380e+00
3.370295427208910150e-02,4.793260574340820312e+00,1.063332624126265558e-01,4.987184956924757273e+00
3.430088518089351862e-02,4.522512435913085938e+00,1.041402147403771988e-01,4.777441432647423269e+00
3.490942410253914524e-02,4.267198562622070312e+00,1.022736520436409863e-01,4.289646294264098714e+00
3.552875923592109519e-02,4.026426315307617188e+00,1.005622317332500043e-01,3.990400336390252711e+00
3.615908211880919376e-02,3.799282073974609375e+00,9.901399887216075224e-02,3.485208040491270864e+00
3.680058768708330957e-02,3.584997177124023438e+00,9.755854487298575017e-02,3.720460236894899797e+00
3.745347433502023426e-02,3.382812500000000000e+00,9.627935581145498356e-02,3.574625658206720846e+00
3.811794397664951262e-02,3.192077636718750000e+00,9.510335018703008902e-02,3.223654442331022274e+00
3.879420210819820025e-02,3.012203216552734375e+00,9.397352909155787248e-02,2.999961838446617790e+00
3.948245787164349901e-02,2.842605590820312500e+00,9.293263479195561227e-02,2.595754268479015359e+00
4.018292411939242137e-02,2.682754516601562500e+00,9.200441963526466427e-02,2.768234317260239052e+00
4.089581748010965440e-02,2.532253265380859375e+00,9.123414620411454679e-02,2.674469151289843083e+00
4.162135842571251798e-02,2.390605926513671875e+00,9.049947529846168182e-02,2.429472876038477391e+00
4.235977133955526330e-02,2.257457733154296875e+00,8.982251787161654732e-02,2.255575512978507113e+00
4.311128458582235562e-02,2.132419586181640625e+00,8.937547803630899179e-02,1.947937905578889017e+00
4.387613058015331358e-02,2.015041351318359375e+00,8.920458786460340461e-02,2.060233440898993518e+00
4.465454586152050459e-02,1.905075073242187500e+00,8.911901989492057585e-02,2.009795185349675606e+00
4.544677116538175382e-02,1.802051544189453125e+00,8.920458786460340461e-02,1.844624030394823366e+00
4.625305149813135897e-02,1.705680847167968750e+00,8.952473934660812316e-02,1.701374235813986502e+00
4.707363621287134064e-02,1.615539550781250000e+00,8.990741630065550438e-02,1.484906596850598781e+00
4.790877908652738798e-02,1.531280517578125000e+00,9.028847133848609541e-02,1.554613624608406131e+00
4.875873839833294587e-02,1.452522277832031250e+00,9.079405702476139872e-02,1.528328671619211931e+00
4.962377700970524441e-02,1.378879547119140625e+00,9.119232445256837682e-02,1.416677913351187534e+00
5.050416244553912470e-02,1.309955596923828125e+00,9.156803257602376400e-02,1.301936135376186021e+00
5.140016697694234360e-02,1.245368957519531250e+00,9.177609472242757860e-02,1.161111357065484295e+00
5.231206770543948142e-02,1.184719085693359375e+00,9.187994911202403137e-02,1.197284040584958520e+00
5.324014664866900948e-02,1.127677917480468750e+00,9.181765057455593126e-02,1.180802443185080097e+00
5.418469082760118960e-02,1.073879241943359375e+00,9.158886006010433234e-02,1.101706777196598930e+00
5.514599235530336097e-02,1.022960662841796875e+00,9.123414620411454679e-02,1.012271640178237453e+00
5.612434852727950924e-02,9.746208190917968750e-01,9.068895911128047049e-02,9.243337757968772550e-01
5.712006191341329614e-02,9.285697937011718750e-01,8.994983546616761028e-02,9.331232900259931462e-01
5.813344045154151402e-02,8.845691680908203125e-01,8.920458786460340461e-02,9.183841306607793964e-01
5.916479754268844093e-02,8.424015045166015625e-01,8.838834764831844659e-02,8.561761925853502708e-01
6.021445214798896300e-02,8.018608093261718750e-01,8.769509500251425338e-02,7.878944667217441244e-01
6.128272888733177215e-02,7.627887725830078125e-01,8.686467171069174598e-02,7.336656171303035379e-01
6.236995813975267089e-02,7.251052856445312500e-01,8.609272203333667717e-02,7.238284241183179368e-01
6.347647614560830709e-02,6.886901855468750000e-01,8.551476280855326018e-02,7.097169835855510200e-01
6.460262511056358292e-02,6.535453796386718750e-01,8.493287072327694587e-02,6.572165797034584811e-01
6.574875331142288060e-02,6.196250915527343750e-01,8.436957447834053658e-02,6.061822969693944074e-01
6.691521520383963972e-02,5.869426727294921875e-01,8.391621507398763780e-02,5.719124068788222770e-01
6.810237153193672566e-02,5.554885864257812500e-01,8.362021339299861855e-02,5.519015831188560650e-01
6.931058943987097876e-02,5.253658294677734375e-01,8.330026606303173042e-02,5.411046106374198805e-01
7.054024258537801295e-02,4.965877532958984375e-01,8.311688605841098532e-02,4.981105804561755668e-01
7.179171125533045927e-02,4.692039489746093750e-01,8.288709052313650294e-02,4.617255330315114259e-01
7.306538248334727703e-02,4.432811737060546875e-01,8.281802752778980037e-02,4.396659551270797883e-01
7.436165016948875772e-02,4.188480377197265625e-01,8.263357734885226624e-02,4.163249951860231168e-01
7.568091520207553824e-02,3.959579467773437500e-01,8.254119769185717936e-02,4.104916170122803187e-01
7.702358558166907954e-02,3.746337890625000000e-01,8.240243402237885928e-02,3.780872883060411582e-01
7.839007654725076157e-02,3.548469543457031250e-01,8.233296448577340221e-02,3.547517765032411341e-01
7.978081070464078384e-02,3.365917205810546875e-01,8.228661887867537439e-02,3.408255036590093212e-01
8.119621815719411939e-02,3.198490142822265625e-01,8.217064049985402241e-02,3.185290240446714827e-01
8.263673663881643261e-02,3.045501708984375000e-01,8.207773980254177981e-02,3.171291320055379392e-01
8.410281164933861020e-02,2.906265258789062500e-01,8.193819126329308922e-02,2.936666155042311210e-01
8.559489659229392589e-02,2.779960632324218750e-01,8.191491006058894409e-02,2.803819910222089540e-01
8.711345291513943045e-02,2.665042877197265625e-01,8.170508071621832014e-02,2.721848850380850227e-01
8.865895025196418588e-02,2.560825347900390625e-01,8.172842169104561905e-02,2.519396193616340041e-01
9.023186656873073697e-02,2.465858459472656250e-01,8.161165006162569846e-02,2.533021835552888845e-01
9.183268831109187014e-02,2.378902435302734375e-01,8.168173307158782537e-02,2.362506867431670154e-01
9.346191055483081545e-02,2.298583984375000000e-01,8.151811232308284194e-02,2.289333543412299665e-01
9.512003715897038303e-02,2.223739624023437500e-01,8.158827568048993006e-02,2.241058022331927635e-01
9.680758092159756634e-02,2.153167724609375000e-01,8.158827568048993006e-02,2.064775663275744133e-01
9.852506373845401622e-02,2.085838317871093750e-01,8.158827568048993006e-02,2.080804744960092489e-01
1.002730167643385711e-01,2.020759582519531250e-01,8.154150681698477121e-02,1.956711508013276313e-01
1.020519805773749122e-01,1.957130432128906250e-01,8.158827568048993006e-02,1.908682432669452367e-01
1.038625053461919162e-01,1.894397735595703125e-01,8.163501775002486582e-02,1.876362013853734023e-01
1.057051510000710515e-01,1.832408905029296875e-01,8.161165006162569846e-02,1.731000599109007165e-01
1.075804874021124291e-01,1.770610809326171875e-01,8.158827568048993006e-02,1.738054607685370068e-01
1.094890945254718834e-01,1.709289550781250000e-01,8.151811232308284194e-02,1.649480506925830314e-01
1.114315626327264525e-01,1.648178100585937500e-01,8.154150681698477121e-02,1.607306413154178104e-01
1.134084924584201071e-01,1.587886810302734375e-01,8.149471111337916462e-02,1.586341493348681353e-01
1.154204953948500256e-01,1.528587341308593750e-01,8.147130318208675726e-02,1.476600546346593101e-01
1.174681936811470123e-01,1.470813751220703125e-01,8.149471111337916462e-02,1.474071016400706480e-01
1.195522205957118556e-01,1.415004730224609375e-01,8.149471111337916462e-02,1.413005117185816562e-01
1.216732206520654697e-01,1.361675262451171875e-01,8.151811232308284194e-02,1.374206564493349880e-01
1.238318497981726884e-01,1.311550140380859375e-01,8.158827568048993006e-02,1.361778298307420865e-01
1.260287756193039232e-01,1.264724731445312500e-01,8.161165006162569846e-02,1.283964625098974466e-01
1.282646775444941656e-01,1.221981048583984375e-01,8.165837875143309998e-02,1.274546632547275959e-01
1.305402470566659201e-01,1.183338165283203125e-01,8.177508365413406477e-02,1.232563028637748970e-01
1.328561879064800999e-01,1.149063110351562500e-01,8.189162223920558314e-02,1.197458097961231482e-01
1.352132163299794299e-01,1.119098663330078125e-01,8.203125000000000000e-02,1.188411032375031318e-01
1.376120612700953150e-01,1.093559265136718750e-01,8.196146585295814579e-02,1.133678253583546985e-01
1.400534646020821228e-01,1.072139739990234375e-01,8.205449819375001952e-02,1.122638597028026153e-01
1.425381813629533201e-01,1.054420471191406250e-01,8.196146585295814579e-02,1.093985906535116237e-01
1.450669799849858554e-01,1.040000915527343750e-01,8.200799521569146489e-02,1.064981554149713183e-01
1.476406425333686989e-01,1.028404235839843750e-01,8.193819126329308922e-02,1.056736862232373758e-01
1.502599649480674537e-01,1.019039154052734375e-01,8.200799521569146489e-02,1.017742020975064693e-01
1.529257572899786477e-01,1.011161804199218750e-01,8.198473383521623359e-02,1.008691679427105581e-01
1.556388439914530852e-01,1.004161834716796875e-01,8.212420328761187160e-02,9.908072223969081882e-02
1.584000641112615904e-01,9.974765777587890625e-02,8.221705148378588568e-02,9.693611952857496272e-02
1.612102715940864905e-01,9.903240203857421875e-02,8.235612750901567802e-02,9.604425311910630425e-02
1.640703355346144476e-01,9.824085235595703125e-02,8.256430229628222706e-02,9.341649148832950611e-02
1.669811404463162618e-01,9.731388092041015625e-02,8.261049211936172254e-02,9.263900117372672605e-02
1.699435865349950281e-01,9.622478485107421875e-02,8.281802752778980037e-02,9.158798989445232630e-02
1.729585899771859392e-01,9.495735168457031250e-02,8.291009873746532644e-02,9.005203192583499661e-02
1.760270832034975530e-01,9.348487854003906250e-02,8.297908510253125536e-02,8.905473543770639488e-02
1.791500151869771795e-01,9.183311462402343750e-02,8.307097780522162966e-02,8.729095943189141282e-02
1.823283517365950623e-01,9.000587463378906250e-02,8.300206781592101013e-02,8.659516094549661591e-02
1.855630757959326194e-01,8.803367614746093750e-02,8.297908510253125536e-02,8.593510422164016282e-02
1.888551877471716101e-01,8.595371246337890625e-02,8.293310056860213331e-02,8.485877402538415104e-02
1.922057057204763220e-01,8.380413055419921875e-02,8.297908510253125536e-02,8.376934104001029779e-02
1.956156659088629512e-01,8.164310455322265625e-02,8.297908510253125536e-02,8.254918244033293551e-02
1.990861228886577072e-01,7.953262329101562500e-02,8.307097780522162966e-02,8.200854684559583108e-02
2.026181499456374546e-01,7.750892639160156250e-02,8.334604802090574138e-02,8.144287528671829979e-02
2.062128394069585313e-01,7.563018798828125000e-02,8.346039304383397195e-02,8.070493480828051791e-02
2.098713029789742723e-01,7.395076751708984375e-02,8.375695954059206305e-02,7.963113716449531088e-02
2.135946720910437135e-01,7.249355316162109375e-02,8.400708268596315809e-02,7.874920400491976225e-02
2.173840982454432746e-01,7.129859924316406250e-02,8.418852368067307468e-02,7.844656919357591296e-02
2.212407533734825904e-01,7.038021087646484375e-02,8.432434822235508609e-02,7.778073520683288777e-02
2.251658301979418686e-01,6.974983215332031250e-02,8.448253419485221571e-02,7.720953797121593576e-02
2.291605426019361069e-01,6.940507888793945312e-02,8.448253419485221571e-02,7.626485729236878730e-02
2.332261260043253515e-01,6.931781768798828125e-02,8.441477650380589670e-02,7.556847753255019340e-02
2.373638377417855716e-01,6.947326660156250000e-02,8.434696438159837439e-02,7.541205809758907974e-02
2.415749574576553094e-01,6.982469558715820312e-02,8.439217851745429988e-02,7.468905500661510155e-02
2.458607874976845853e-01,7.033681869506835938e-02,8.445995433765489391e-02,7.418167512213004466e-02
2.502226533128010799e-01,7.095718383789062500e-02,8.461788680638464288e-02,7.334866848454903165e-02
2.546619038690257075e-01,7.162666320800781250e-02,8.482051074456431472e-02,7.277758817150735415e-02
2.591799120646568477e-01,7.229757308959960938e-02,8.522431339559151386e-02,7.256545844744471951e-02
2.637780751548583491e-01,7.291316986083984375e-02,8.571526663082691677e-02,7.192055901992290556e-02
2.684578151837806459e-01,7.343244552612304688e-02,8.611487376972110086e-02,7.140201980922608604e-02
2.732205794243451891e-01,7.380819320678710938e-02,8.649058525579894630e-02,7.065355379286912541e-02
2.780678408258351331e-01,7.401323318481445312e-02,8.684271123209261201e-02,7.018514513981245762e-02
2.830010984694232290e-01,7.402181625366210938e-02,8.706206675008855422e-02,6.979929657889373529e-02
2.880218780317835847e-01,7.382702827453613281e-02,8.706206675008855422e-02,6.926826220930767941e-02
2.931317322569287342e-01,7.342720031738281250e-02,8.701823988259946296e-02,6.872324689308145773e-02
2.983322414364148467e-01,7.283473014831542969e-02,8.693051986042142631e-02,6.806185093579920908e-02
3.036250138980702284e-01,7.206773757934570312e-02,8.690857602065230059e-02,6.759219179942863032e-02
3.090116865033906146e-01,7.115769386291503906e-02,8.712776571560727767e-02,6.709016462999684016e-02
3.144939251537626768e-01,7.014429569244384766e-02,8.749912806485202199e-02,6.661658091426422845e-02
3.200734253056647383e-01,6.906807422637939453e-02,8.802073702534178590e-02,6.605231610094694505e-02
3.257519124950103429e-01,6.796550750732421875e-02,8.868994171674006444e-02,6.550106690476525939e-02
3.315311428707947705e-01,6.689596176147460938e-02,8.950343154210624319e-02,6.495877029240033906e-02
3.374129037382053165e-01,6.588828563690185547e-02,9.026734381477612146e-02,6.443098407967683128e-02
3.433990141113725802e-01,6.497663259506225586e-02,9.083606214244910326e-02,6.397022820949453681e-02
3.494913252759222488e-01,6.419029831886291504e-02,9.127594879334315070e-02,6.341964283959272697e-02
3.556917213615130025e-01,6.354746222496032715e-02,9.148467522367476068e-02,6.291814083526960089e-02
3.620021199245267440e-01,6.305423378944396973e-02,9.148467522367476068e-02,6.235189737409006783e-02
3.684244725410999455e-01,6.270414590835571289e-02,9.131773224656999921e-02,6.182052022508832678e-02
3.749607654106759114e-01,6.248515844345092773e-02,9.135949659005078438e-02,6.137565034568110561e-02
3.816130199702614245e-01,6.236869096755981445e-02,9.175530973864332029e-02,6.085493779367778799e-02
3.883832935195862812e-01,6.232506036758422852e-02,9.256246571150614222e-02,6.034864922544914273e-02
3.952736798573482369e-01,6.230938434600830078e-02,9.377034284498284022e-02,5.980770245630560866e-02
4.022863099287516397e-01,6.228482723236083984e-02,9.536371574791954742e-02,5.928768300986718420e-02
4.094233524845281025e-01,6.219840049743652344e-02,9.693089995060592823e-02,5.884704635855100147e-02
4.166870147516534839e-01,6.201684474945068359e-02,9.824044015593196011e-02,5.835375075378229637e-02
4.240795431159637419e-01,6.169891357421875000e-02,9.897546452593693200e-02,5.785558616276063881e-02
4.316032238168773238e-01,6.121778488159179688e-02,9.922567028031670233e-02,5.735132410569526717e-02
4.392603836544490825e-01,6.055164337158203125e-02,9.899473357401708529e-02,5.686781460182973452e-02
4.470533907089614400e-01,5.970120429992675781e-02,9.882117688026186009e-02,5.642463053320290189e-02
4.549846550732867256e-01,5.866098403930664062e-02,9.937932994694180511e-02,5.595614932891261606e-02
4.630566295982424529e-01,5.744624137878417969e-02,1.011107742620686312e-01,5.550280341786136690e-02
4.712718106511651905e-01,5.607414245605468750e-02,1.043414874155709493e-01,5.505589972855137737e-02
4.796327388879498832e-01,5.457234382629394531e-02,1.083940384805594376e-01,5.461308801999899265e-02
4.881420000387779456e-01,5.295872688293457031e-02,1.122324835824893841e-01,5.419258139465680385e-02
4.968022257077936987e-01,5.125641822814941406e-02,1.146535946987435328e-01,5.376746768130868936e-02
5.056160941869596304e-01,4.945850372314453125e-02,1.149194584637160121e-01,5.336529103825696924e-02
5.145863312843560466e-01,4.755640029907226562e-02,1.134663089709204153e-01,5.297337605970234287e-02
5.237157111671758569e-01,4.550671577453613281e-02,1.129946536259431866e-01,5.258726710896550333e-02
5.330070572196692336e-01,4.324722290039062500e-02,1.179499933350331986e-01,5.222373240666820793e-02
5.424632429163182001e-01,4.067897796630859375e-02,1.310341649821836485e-01,5.186947986490351298e-02
5.520871927104927801e-01,3.768372535705566406e-02,1.490785909161045364e-01,5.152406356796904868e-02
5.618818829388820824e-01,3.411936759948730469e-02,1.626731536905847986e-01,5.119368751505997545e-02
5.718503427419633356e-01,2.983903884887695312e-02,1.597149980910821387e-01,5.087983627522994073e-02
5.819956550008054119e-01,2.472138404846191406e-02,1.412610399101053571e-01,5.059218758710187086e-02
5.923209572904940545e-01,1.868486404418945312e-02,1.937141631423813237e-01,5.031387178977193841e-02
6.028294428504650249e-01,1.174187660217285156e-02,4.332504975788761259e-01,5.004779550283923462e-02
6.135243615720610277e-01,4.049062728881835938e-03,8.830069268755236234e-01,4.980042790211482162e-02
6.244090210036009614e-01,-4.025220870971679688e-03,1.597973780334558169e+00,4.956529173842244562e-02
6.354867873732854555e-01,-1.180911064147949219e-02,2.665507621014343798e+00,4.936514378097165562e-02
6.467610866302501149e-01,-1.824760437011718750e-02,4.198401537486701862e+00,4.916278087055379886e-02
6.582354055040829932e-01,-2.175736427307128906e-02,6.336503423400450252e+00,4.897954624013289154e-02
6.699132925831473573e-01,-2.011275291442871094e-02,9.249529027547580995e+00,4.881761836909997293e-02
6.817983594120253787e-01,-1.028037071228027344e-02,1.314154927635294001e+01,4.866677483619971656e-02
6.938942816084432419e-01,1.175022125244140625e-02,1.825513417387159976e+01,4.854328796920578254e-02
7.062047999999999659e-01,5.115318298339843750e-02,2.487593168881267403e+01,4.842853642418936538e-02
